bag,absolute_time,relative_sec,source_node,source_topic,event_category,candidate_type,goal_x,goal_y,decision,direct_reason,clearance_m,required_clearance_m,progress_m,alignment,path_length_m,score,outcome
23july.bag,2026-07-23T21:03:48.378+05:30,40.738,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.74,14.93,rejected,"Rejected frontier (11.74, 14.93): endpoint clearance 0.18 m is below required 1.70 m.",0.18,1.7,,,,,
23july.bag,2026-07-23T21:03:48.378+05:30,40.739,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.39,15.13,rejected,"Rejected frontier (11.39, 15.13): endpoint clearance 0.28 m is below required 1.70 m.",0.28,1.7,,,,,
23july.bag,2026-07-23T21:03:48.379+05:30,40.739,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.54,15.28,rejected,"Rejected frontier (11.54, 15.28): endpoint clearance 0.18 m is below required 1.70 m.",0.18,1.7,,,,,
23july.bag,2026-07-23T21:03:48.379+05:30,40.74,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.84,15.43,rejected,"Rejected frontier (10.84, 15.43): endpoint clearance 0.28 m is below required 1.70 m.",0.28,1.7,,,,,
23july.bag,2026-07-23T21:03:48.380+05:30,40.74,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.04,15.58,rejected,"Rejected frontier (11.04, 15.58): endpoint clearance 0.19 m is below required 1.70 m.",0.19,1.7,,,,,
23july.bag,2026-07-23T21:03:48.380+05:30,40.741,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.34,15.73,rejected,"Rejected frontier (11.34, 15.73): endpoint clearance 0.37 m is below required 1.70 m.",0.37,1.7,,,,,
23july.bag,2026-07-23T21:03:48.381+05:30,40.741,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.94,15.88,rejected,"Rejected frontier (11.94, 15.88): endpoint clearance 0.73 m is below required 1.70 m.",0.73,1.7,,,,,
23july.bag,2026-07-23T21:03:48.381+05:30,40.742,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.44,15.03,rejected,"Rejected frontier (10.44, 15.03): endpoint clearance 0.03 m is below required 1.70 m.",0.03,1.7,,,,,
23july.bag,2026-07-23T21:03:48.382+05:30,40.743,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.64,15.03,rejected,"Rejected frontier (10.64, 15.03): endpoint clearance 0.23 m is below required 1.70 m.",0.23,1.7,,,,,
23july.bag,2026-07-23T21:03:48.382+05:30,40.743,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.59,14.83,rejected,"Rejected frontier (10.59, 14.83): endpoint clearance 0.18 m is below required 1.70 m.",0.18,1.7,,,,,
23july.bag,2026-07-23T21:03:48.383+05:30,40.743,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.64,14.88,rejected,"Rejected frontier (10.64, 14.88): endpoint clearance 0.24 m is below required 1.70 m.",0.24,1.7,,,,,
23july.bag,2026-07-23T21:03:48.383+05:30,40.744,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.69,14.93,rejected,"Rejected frontier (10.69, 14.93): endpoint clearance 0.28 m is below required 1.70 m.",0.28,1.7,,,,,
23july.bag,2026-07-23T21:03:48.384+05:30,40.744,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.54,14.98,rejected,"Rejected frontier (10.54, 14.98): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:03:48.384+05:30,40.745,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.74,14.98,rejected,"Rejected frontier (10.74, 14.98): endpoint clearance 0.24 m is below required 1.70 m.",0.24,1.7,,,,,
23july.bag,2026-07-23T21:03:48.385+05:30,40.746,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.79,15.03,rejected,"Rejected frontier (10.79, 15.03): endpoint clearance 0.22 m is below required 1.70 m.",0.22,1.7,,,,,
23july.bag,2026-07-23T21:03:48.386+05:30,40.746,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.64,15.08,rejected,"Rejected frontier (10.64, 15.08): endpoint clearance 0.22 m is below required 1.70 m.",0.22,1.7,,,,,
23july.bag,2026-07-23T21:03:48.386+05:30,40.747,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.74,15.08,rejected,"Rejected frontier (10.74, 15.08): endpoint clearance 0.29 m is below required 1.70 m.",0.29,1.7,,,,,
23july.bag,2026-07-23T21:03:48.387+05:30,40.747,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.54,15.13,rejected,"Rejected frontier (10.54, 15.13): endpoint clearance 0.11 m is below required 1.70 m.",0.11,1.7,,,,,
23july.bag,2026-07-23T21:03:48.387+05:30,40.748,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.79,15.63,rejected,"Rejected frontier (4.79, 15.63): endpoint clearance 1.58 m is below required 1.70 m.",1.58,1.7,,,,,
23july.bag,2026-07-23T21:03:48.387+05:30,40.748,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.64,15.23,rejected,"Rejected frontier (4.64, 15.23): endpoint clearance 1.18 m is below required 1.70 m.",1.18,1.7,,,,,
23july.bag,2026-07-23T21:03:48.388+05:30,40.749,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.59,14.88,rejected,"Rejected frontier (4.59, 14.88): endpoint clearance 0.84 m is below required 1.70 m.",0.84,1.7,,,,,
23july.bag,2026-07-23T21:03:48.388+05:30,40.749,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.54,14.98,rejected,"Rejected frontier (4.54, 14.98): endpoint clearance 0.95 m is below required 1.70 m.",0.95,1.7,,,,,
23july.bag,2026-07-23T21:03:48.389+05:30,40.75,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.64,15.03,rejected,"Rejected frontier (4.64, 15.03): endpoint clearance 0.98 m is below required 1.70 m.",0.98,1.7,,,,,
23july.bag,2026-07-23T21:03:48.389+05:30,40.75,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.54,15.13,rejected,"Rejected frontier (4.54, 15.13): endpoint clearance 1.10 m is below required 1.70 m.",1.1,1.7,,,,,
23july.bag,2026-07-23T21:03:48.390+05:30,40.751,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.54,15.28,rejected,"Rejected frontier (4.54, 15.28): endpoint clearance 1.25 m is below required 1.70 m.",1.25,1.7,,,,,
23july.bag,2026-07-23T21:03:48.390+05:30,40.751,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.69,15.33,rejected,"Rejected frontier (4.69, 15.33): endpoint clearance 1.28 m is below required 1.70 m.",1.28,1.7,,,,,
23july.bag,2026-07-23T21:03:48.391+05:30,40.752,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.59,15.43,rejected,"Rejected frontier (4.59, 15.43): endpoint clearance 1.39 m is below required 1.70 m.",1.39,1.7,,,,,
23july.bag,2026-07-23T21:03:48.391+05:30,40.752,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.59,15.48,rejected,"Rejected frontier (4.59, 15.48): endpoint clearance 1.44 m is below required 1.70 m.",1.44,1.7,,,,,
23july.bag,2026-07-23T21:03:48.392+05:30,40.753,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.74,18.43,rejected,"Rejected frontier (3.74, 18.43): endpoint clearance 0.48 m is below required 1.70 m.",0.48,1.7,,,,,
23july.bag,2026-07-23T21:03:48.392+05:30,40.753,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.04,18.58,rejected,"Rejected frontier (3.04, 18.58): endpoint clearance 0.29 m is below required 1.70 m.",0.29,1.7,,,,,
23july.bag,2026-07-23T21:03:48.393+05:30,40.754,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.19,18.38,rejected,"Rejected frontier (3.19, 18.38): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:03:48.393+05:30,40.754,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.39,18.38,rejected,"Rejected frontier (3.39, 18.38): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:03:48.394+05:30,40.754,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.64,18.38,rejected,"Rejected frontier (3.64, 18.38): endpoint clearance 0.38 m is below required 1.70 m.",0.38,1.7,,,,,
23july.bag,2026-07-23T21:03:48.394+05:30,40.755,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.34,18.48,rejected,"Rejected frontier (3.34, 18.48): endpoint clearance 0.15 m is below required 1.70 m.",0.15,1.7,,,,,
23july.bag,2026-07-23T21:03:48.395+05:30,40.755,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.69,18.48,rejected,"Rejected frontier (3.69, 18.48): endpoint clearance 0.44 m is below required 1.70 m.",0.44,1.7,,,,,
23july.bag,2026-07-23T21:03:48.395+05:30,40.756,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.84,18.63,rejected,"Rejected frontier (2.84, 18.63): endpoint clearance 0.33 m is below required 1.70 m.",0.33,1.7,,,,,
23july.bag,2026-07-23T21:03:48.396+05:30,40.756,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,3.09,18.63,rejected,"Rejected frontier (3.09, 18.63): endpoint clearance 0.30 m is below required 1.70 m.",0.3,1.7,,,,,
23july.bag,2026-07-23T21:03:48.396+05:30,40.757,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.54,18.68,rejected,"Rejected frontier (2.54, 18.68): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
23july.bag,2026-07-23T21:03:48.397+05:30,40.757,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.74,18.68,rejected,"Rejected frontier (2.74, 18.68): endpoint clearance 0.24 m is below required 1.70 m.",0.24,1.7,,,,,
23july.bag,2026-07-23T21:03:48.397+05:30,40.758,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.19,18.43,rejected,"Rejected frontier (9.19, 18.43): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:03:48.398+05:30,40.758,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.34,18.68,rejected,"Rejected frontier (9.34, 18.68): endpoint clearance 0.23 m is below required 1.70 m.",0.23,1.7,,,,,
23july.bag,2026-07-23T21:03:48.398+05:30,40.759,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.19,18.48,rejected,"Rejected frontier (9.19, 18.48): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
23july.bag,2026-07-23T21:03:48.399+05:30,40.76,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.29,18.53,rejected,"Rejected frontier (9.29, 18.53): endpoint clearance 0.18 m is below required 1.70 m.",0.18,1.7,,,,,
23july.bag,2026-07-23T21:03:48.400+05:30,40.76,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.24,18.58,rejected,"Rejected frontier (9.24, 18.58): endpoint clearance 0.19 m is below required 1.70 m.",0.19,1.7,,,,,
23july.bag,2026-07-23T21:03:48.400+05:30,40.761,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.29,18.63,rejected,"Rejected frontier (9.29, 18.63): endpoint clearance 0.25 m is below required 1.70 m.",0.25,1.7,,,,,
23july.bag,2026-07-23T21:03:48.401+05:30,40.761,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.34,18.78,rejected,"Rejected frontier (9.34, 18.78): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:03:48.401+05:30,40.762,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.39,18.78,rejected,"Rejected frontier (9.39, 18.78): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:03:48.402+05:30,40.763,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.89,18.78,rejected,"Rejected frontier (2.89, 18.78): endpoint clearance 0.41 m is below required 1.70 m.",0.41,1.7,,,,,
23july.bag,2026-07-23T21:03:48.403+05:30,40.763,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.59,18.83,rejected,"Rejected frontier (2.59, 18.83): endpoint clearance 0.18 m is below required 1.70 m.",0.18,1.7,,,,,
23july.bag,2026-07-23T21:03:48.403+05:30,40.764,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.64,18.68,rejected,"Rejected frontier (2.64, 18.68): endpoint clearance 0.15 m is below required 1.70 m.",0.15,1.7,,,,,
23july.bag,2026-07-23T21:03:48.404+05:30,40.764,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.44,18.73,rejected,"Rejected frontier (2.44, 18.73): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:03:48.404+05:30,40.765,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.84,18.73,rejected,"Rejected frontier (2.84, 18.73): endpoint clearance 0.35 m is below required 1.70 m.",0.35,1.7,,,,,
23july.bag,2026-07-23T21:03:48.405+05:30,40.765,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.34,18.83,rejected,"Rejected frontier (2.34, 18.83): endpoint clearance 0.03 m is below required 1.70 m.",0.03,1.7,,,,,
23july.bag,2026-07-23T21:03:48.405+05:30,40.766,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.69,18.83,rejected,"Rejected frontier (2.69, 18.83): endpoint clearance 0.26 m is below required 1.70 m.",0.26,1.7,,,,,
23july.bag,2026-07-23T21:03:48.406+05:30,40.766,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.54,18.88,rejected,"Rejected frontier (2.54, 18.88): endpoint clearance 0.11 m is below required 1.70 m.",0.11,1.7,,,,,
23july.bag,2026-07-23T21:03:48.406+05:30,40.767,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.79,18.88,rejected,"Rejected frontier (2.79, 18.88): endpoint clearance 0.33 m is below required 1.70 m.",0.33,1.7,,,,,
23july.bag,2026-07-23T21:03:48.407+05:30,40.767,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.49,19.03,rejected,"Rejected frontier (2.49, 19.03): endpoint clearance 0.04 m is below required 1.70 m.",0.04,1.7,,,,,
23july.bag,2026-07-23T21:03:48.407+05:30,40.768,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.39,18.93,rejected,"Rejected frontier (2.39, 18.93): endpoint clearance 0.03 m is below required 1.70 m.",0.03,1.7,,,,,
23july.bag,2026-07-23T21:03:48.407+05:30,40.768,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.24,19.48,rejected,"Rejected frontier (2.24, 19.48): endpoint clearance 0.51 m is below required 1.70 m.",0.51,1.7,,,,,
23july.bag,2026-07-23T21:03:48.408+05:30,40.769,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,1.74,19.83,rejected,"Rejected frontier (1.74, 19.83): endpoint clearance 1.05 m is below required 1.70 m.",1.05,1.7,,,,,
23july.bag,2026-07-23T21:03:48.409+05:30,40.769,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,1.54,20.18,rejected,"Rejected frontier (1.54, 20.18): endpoint clearance 1.45 m is below required 1.70 m.",1.45,1.7,,,,,
23july.bag,2026-07-23T21:03:48.409+05:30,40.77,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,1.84,21.08,rejected,"Rejected frontier (1.84, 21.08): endpoint clearance 1.54 m is below required 1.70 m.",1.54,1.7,,,,,
23july.bag,2026-07-23T21:03:48.410+05:30,40.77,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,1.54,21.33,rejected,"Rejected frontier (1.54, 21.33): endpoint clearance 1.38 m is below required 1.70 m.",1.38,1.7,,,,,
23july.bag,2026-07-23T21:03:48.410+05:30,40.771,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.29,21.58,rejected,"Rejected frontier (2.29, 21.58): endpoint clearance 1.03 m is below required 1.70 m.",1.03,1.7,,,,,
23july.bag,2026-07-23T21:03:48.411+05:30,40.771,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.54,21.88,rejected,"Rejected frontier (2.54, 21.88): endpoint clearance 0.78 m is below required 1.70 m.",0.78,1.7,,,,,
23july.bag,2026-07-23T21:03:48.411+05:30,40.772,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.34,19.88,rejected,"Rejected frontier (8.34, 19.88): endpoint clearance 0.03 m is below required 1.70 m.",0.03,1.7,,,,,
23july.bag,2026-07-23T21:03:48.412+05:30,40.772,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.99,21.13,rejected,"Rejected frontier (8.99, 21.13): endpoint clearance 0.76 m is below required 1.70 m.",0.76,1.7,,,,,
23july.bag,2026-07-23T21:03:48.412+05:30,40.773,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.54,19.78,rejected,"Rejected frontier (8.54, 19.78): endpoint clearance 0.03 m is below required 1.70 m.",0.03,1.7,,,,,
23july.bag,2026-07-23T21:03:48.413+05:30,40.773,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.44,20.08,rejected,"Rejected frontier (8.44, 20.08): endpoint clearance 0.22 m is below required 1.70 m.",0.22,1.7,,,,,
23july.bag,2026-07-23T21:03:48.413+05:30,40.774,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.59,20.33,rejected,"Rejected frontier (8.59, 20.33): endpoint clearance 0.38 m is below required 1.70 m.",0.38,1.7,,,,,
23july.bag,2026-07-23T21:03:48.414+05:30,40.775,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.69,20.58,rejected,"Rejected frontier (8.69, 20.58): endpoint clearance 0.51 m is below required 1.70 m.",0.51,1.7,,,,,
23july.bag,2026-07-23T21:03:48.415+05:30,40.775,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.79,20.83,rejected,"Rejected frontier (8.79, 20.83): endpoint clearance 0.53 m is below required 1.70 m.",0.53,1.7,,,,,
23july.bag,2026-07-23T21:03:48.415+05:30,40.776,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.94,21.08,rejected,"Rejected frontier (8.94, 21.08): endpoint clearance 0.70 m is below required 1.70 m.",0.7,1.7,,,,,
23july.bag,2026-07-23T21:03:48.416+05:30,40.776,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.04,21.23,rejected,"Rejected frontier (9.04, 21.23): endpoint clearance 0.84 m is below required 1.70 m.",0.84,1.7,,,,,
23july.bag,2026-07-23T21:03:48.416+05:30,40.777,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.14,21.43,rejected,"Rejected frontier (9.14, 21.43): endpoint clearance 1.02 m is below required 1.70 m.",1.02,1.7,,,,,
23july.bag,2026-07-23T21:03:48.417+05:30,40.777,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.24,21.68,rejected,"Rejected frontier (9.24, 21.68): endpoint clearance 1.25 m is below required 1.70 m.",1.25,1.7,,,,,
23july.bag,2026-07-23T21:03:48.417+05:30,40.778,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.39,21.93,rejected,"Rejected frontier (9.39, 21.93): endpoint clearance 1.52 m is below required 1.70 m.",1.52,1.7,,,,,
23july.bag,2026-07-23T21:03:48.418+05:30,40.778,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.89,20.53,rejected,"Rejected frontier (7.89, 20.53): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
23july.bag,2026-07-23T21:03:48.418+05:30,40.779,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.99,20.78,rejected,"Rejected frontier (7.99, 20.78): endpoint clearance 0.13 m is below required 1.70 m.",0.13,1.7,,,,,
23july.bag,2026-07-23T21:03:48.419+05:30,40.779,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.84,20.58,rejected,"Rejected frontier (7.84, 20.58): endpoint clearance 0.08 m is below required 1.70 m.",0.08,1.7,,,,,
