bag,bag_path,storage,bag_start,bag_duration_sec,bag_message_count,topic,message_type,topic_message_count,frequency_hz
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/planner_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/cloud,sensor_msgs/msg/PointCloud2,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/trajectory/desired,mavros_msgs/msg/Trajectory,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/target_explorer/selected_goal,geometry_msgs/msg/PoseStamped,4,0.035236
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/slam_toolbox/graph_visualization,visualization_msgs/msg/MarkerArray,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/controller_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/setpoint_raw/target_global,mavros_msgs/msg/GlobalPositionTarget,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/manual_control/control,mavros_msgs/msg/ManualControl,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/status_event,mavros_msgs/msg/StatusEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/esc_telemetry/telemetry,mavros_msgs/msg/ESCTelemetry,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/odometry/filtered,nav_msgs/msg/Odometry,3404,29.985724
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/global_position/rel_alt,std_msgs/msg/Float64,45102,397.302028
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/events/write_split,rosbag2_interfaces/msg/WriteSplitEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/global_costmap/global_costmap/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/uas1/mavlink_sink,mavros_msgs/msg/Mavlink,4684,41.261201
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/local_costmap/local_costmap/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/setpoint_trajectory/desired,nav_msgs/msg/Path,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/waypoint_follower/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/map,nav_msgs/msg/OccupancyGrid,757,6.668388
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/genz/local_map,sensor_msgs/msg/PointCloud2,1262,11.116916
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/waypoints,visualization_msgs/msg/MarkerArray,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/map_metadata,nav_msgs/msg/MapMetaData,757,6.668388
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/ground,sensor_msgs/msg/PointCloud2,1263,11.125725
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/rosout,rcl_interfaces/msg/Log,8325,73.33465
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/imu/data,sensor_msgs/msg/Imu,45184,398.024363
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/gimbal_control/manager/status,mavros_msgs/msg/GimbalManagerStatus,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/pose,geometry_msgs/msg/PoseWithCovarianceStamped,136,1.19802
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/esc_status/status,mavros_msgs/msg/ESCStatus,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/camera/image_captured,mavros_msgs/msg/CameraImageCaptured,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/log_transfer/raw/log_data,mavros_msgs/msg/LogData,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/gps_rtk/rtk_baseline,mavros_msgs/msg/RTKBaseline,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/global_position/raw/fix,sensor_msgs/msg/NavSatFix,113,0.995413
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/local_costmap/costmap_updates,map_msgs/msg/OccupancyGridUpdate,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/bt_navigator/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/slam_toolbox/update,visualization_msgs/msg/InteractiveMarkerUpdate,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/velocity_smoother/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/state,mavros_msgs/msg/State,124,1.092312
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/time_reference,sensor_msgs/msg/TimeReference,45080,397.10823
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/estimator_status,mavros_msgs/msg/EstimatorStatus,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/parameter_events,rcl_interfaces/msg/ParameterEvent,54,0.475684
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/local_costmap/published_footprint,geometry_msgs/msg/PolygonStamped,2269,19.987546
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/cmd_vel_nav,geometry_msgs/msg/Twist,1405,12.376599
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/rc/override,mavros_msgs/msg/OverrideRCIn,3321,29.254579
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/imu/diff_pressure,sensor_msgs/msg/FluidPressure,45095,397.240365
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/odometry/in,nav_msgs/msg/Odometry,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/gimbal_control/device/info,mavros_msgs/msg/GimbalDeviceInformation,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/gpsstatus/gps1/raw,mavros_msgs/msg/GPSRAW,113,0.995413
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/cmd_vel,geometry_msgs/msg/Twist,2334,20.560129
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/adsb/vehicle,mavros_msgs/msg/ADSBVehicle,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/plan_smoothed,nav_msgs/msg/Path,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/goal_pose,geometry_msgs/msg/PoseStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/smoother_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/mission/reached,mavros_msgs/msg/WaypointReached,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/nonground,sensor_msgs/msg/PointCloud2,1263,11.125725
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/sim_state/velocity_body,geometry_msgs/msg/TwistStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/local_position/velocity_body,geometry_msgs/msg/TwistStamped,45101,397.293219
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/sim_state/global_position,sensor_msgs/msg/NavSatFix,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/move_base_simple/goal,geometry_msgs/msg/PoseStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/wind_estimation,geometry_msgs/msg/TwistWithCovarianceStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/bf_lidar/diagnostic_out,diagnostic_msgs/msg/DiagnosticStatus,1262,11.116916
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/local_costmap/costmap_raw,nav2_msgs/msg/Costmap,868,7.646183
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/vfr_hud,mavros_msgs/msg/VfrHud,45101,397.293219
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/tunnel/out,mavros_msgs/msg/Tunnel,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/terrain/report,mavros_msgs/msg/TerrainReport,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/statustext/recv,mavros_msgs/msg/StatusText,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/sim_state/velocity_local,geometry_msgs/msg/TwistStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/sim_state/acceleration,geometry_msgs/msg/Vector3Stamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/plan,nav_msgs/msg/Path,83,0.731144
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/setpoint_raw/target_local,mavros_msgs/msg/PositionTarget,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/mission/waypoints,mavros_msgs/msg/WaypointList,1,0.008809
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/setpoint_raw/target_attitude,mavros_msgs/msg/AttitudeTarget,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/rc/in,mavros_msgs/msg/RCIn,45098,397.266792
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/rallypoint/rallypoints,mavros_msgs/msg/WaypointList,1,0.008809
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/global_position/gp_lp_offset,geometry_msgs/msg/PoseStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/local_position/velocity_body_cov,geometry_msgs/msg/TwistWithCovarianceStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/radio_status,mavros_msgs/msg/RadioStatus,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/global_position/gp_origin,geographic_msgs/msg/GeoPointStamped,1,0.008809
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/optical_flow/raw/optical_flow,mavros_msgs/msg/OpticalFlow,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/extended_state,mavros_msgs/msg/ExtendedState,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/gimbal_control/manager/info,mavros_msgs/msg/GimbalManagerInformation,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/battery,sensor_msgs/msg/BatteryState,113,0.995413
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/bf_lidar/point_cloud_out,sensor_msgs/msg/PointCloud2,1262,11.116916
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/imu/mag,sensor_msgs/msg/MagneticField,45091,397.205129
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/local_position/accel,geometry_msgs/msg/AccelWithCovarianceStamped,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/esc_status/info,mavros_msgs/msg/ESCInfo,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/global_costmap/published_footprint,geometry_msgs/msg/PolygonStamped,261,2.29914
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/global_position/raw/satellites,std_msgs/msg/UInt32,113,0.995413
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/gpsstatus/gps1/rtk,mavros_msgs/msg/GPSRTK,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/imu/data_raw,sensor_msgs/msg/Imu,45088,397.178702
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/gpsstatus/gps2/rtk,mavros_msgs/msg/GPSRTK,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/gimbal_control/device/attitude_status,mavros_msgs/msg/GimbalDeviceAttitudeStatus,45088,397.178702
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/mag_calibration/report,mavros_msgs/msg/MagnetometerReporter,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/rangefinder/rangefinder,sensor_msgs/msg/Range,0,0.0
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/geofence/fences,mavros_msgs/msg/WaypointList,1,0.008809
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/genz/planar_points,sensor_msgs/msg/PointCloud2,1262,11.116916
23july4.bag,/home/aryaman/23july4.bag,sqlite3,2026-07-23T21:47:13.074+05:30,113.520689,1782949,/mavros/global_position/global,sensor_msgs/msg/NavSatFix,45079,397.099421
