bag,relative_sec,level,message
25july2.bag,26.983519164,30,"Rejected frontier (-3.84, 13.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.007065939,30,"Rejected frontier (-4.34, 13.12): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.034600146,30,"Rejected frontier (-3.64, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.084095401,30,"Rejected frontier (-4.99, 12.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.107243265,30,"Rejected frontier (-4.69, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.133764738,30,"Rejected frontier (-4.49, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.15832609,30,"Rejected frontier (-4.04, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.181599825,30,"Rejected frontier (-4.24, 11.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.204257042,30,"Rejected frontier (-5.09, 11.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.231081944,30,"Rejected frontier (-5.54, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,27.231641913,20,Nav2 found no reachable safe frontier candidate.
25july2.bag,28.58074335,30,"Rejected frontier (6.11, 11.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,29.098692895,20,Nav2 found no reachable safe frontier candidate.
25july2.bag,30.222516985,30,"Rejected frontier (5.46, 11.57): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,30.222948929,30,"Rejected frontier (5.36, 11.62): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,30.223702658,30,"Rejected frontier (5.11, 11.97): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,30.224786286,30,"Rejected frontier (5.11, 12.17): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,30.225364309,30,"Rejected frontier (5.11, 12.32): endpoint clearance 0.04 m is below required 0.10 m."
25july2.bag,30.261531822,30,"Rejected frontier (4.86, 14.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.292445247,30,"Rejected frontier (3.66, 15.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.324676868,30,"Rejected frontier (3.31, 15.47): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.349625848,30,"Rejected frontier (4.06, 14.42): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.378241838,30,"Rejected frontier (3.36, 14.72): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.402785234,30,"Rejected frontier (3.06, 14.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.451132995,30,"Rejected frontier (3.61, 14.32): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.478413856,30,"Rejected frontier (3.96, 13.97): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.50456497,30,"Rejected frontier (4.71, 12.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.528587351,30,"Rejected frontier (3.91, 13.52): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.555339633,30,"Rejected frontier (3.41, 13.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.584041826,30,"Rejected frontier (3.46, 13.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.607225166,30,"Rejected frontier (5.06, 12.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.637940232,30,"Rejected frontier (5.06, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.669614498,30,"Rejected frontier (5.31, 11.67): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.696234978,30,"Rejected frontier (2.81, 13.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.727442353,30,"Rejected frontier (5.31, 10.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.752608478,30,"Rejected frontier (-4.09, 15.02): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.777419975,30,"Rejected frontier (-4.19, 14.62): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.801775472,30,"Rejected frontier (-4.34, 14.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.82834226,30,"Rejected frontier (-3.84, 13.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.854190306,30,"Rejected frontier (-4.34, 13.12): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.876335093,30,"Rejected frontier (-3.64, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.901741376,30,"Rejected frontier (-4.99, 12.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.926363943,30,"Rejected frontier (-4.69, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.948925195,30,"Rejected frontier (-4.49, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,30.974202081,30,"Rejected frontier (-4.04, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,31.000143695,30,"Rejected frontier (-4.24, 11.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,31.02549361,30,"Rejected frontier (-5.09, 11.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,31.049299108,30,"Rejected frontier (-5.54, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,31.049701135,20,Nav2 found no reachable safe frontier candidate.
25july2.bag,32.415402122,30,"Rejected frontier (6.11, 11.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,32.951960633,20,Nav2 found no reachable safe frontier candidate.
25july2.bag,34.022389332,30,"Rejected frontier (5.46, 11.57): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,34.022845633,30,"Rejected frontier (5.36, 11.62): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,34.023634258,30,"Rejected frontier (5.11, 11.97): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,34.024889003,30,"Rejected frontier (5.11, 12.17): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,34.0254951,30,"Rejected frontier (5.11, 12.32): endpoint clearance 0.04 m is below required 0.10 m."
25july2.bag,34.070562296,30,"Rejected frontier (4.86, 14.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.100935047,30,"Rejected frontier (3.66, 15.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.130891873,30,"Rejected frontier (3.31, 15.47): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.163986538,30,"Rejected frontier (4.06, 14.42): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.196679076,30,"Rejected frontier (3.36, 14.72): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.227532404,30,"Rejected frontier (3.06, 14.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.257384861,30,"Rejected frontier (3.61, 14.32): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.283761003,30,"Rejected frontier (3.96, 13.97): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.317501281,30,"Rejected frontier (4.71, 12.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.377862027,30,"Rejected frontier (3.91, 13.52): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.409028342,30,"Rejected frontier (3.41, 13.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.43672821,30,"Rejected frontier (3.46, 13.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.484589328,30,"Rejected frontier (5.06, 12.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.513314593,30,"Rejected frontier (5.06, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.5409563,30,"Rejected frontier (5.31, 11.67): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.567541221,30,"Rejected frontier (2.81, 13.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.594223036,30,"Rejected frontier (-4.09, 15.02): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.623381738,30,"Rejected frontier (-4.19, 14.62): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.652404822,30,"Rejected frontier (-4.34, 14.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.68249906,30,"Rejected frontier (-3.84, 13.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.711281875,30,"Rejected frontier (-4.34, 13.12): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.736225893,30,"Rejected frontier (-3.64, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.768495403,30,"Rejected frontier (-4.99, 12.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.799854345,30,"Rejected frontier (-4.69, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.827307492,30,"Rejected frontier (-4.49, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.856368458,30,"Rejected frontier (-4.04, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.881766092,30,"Rejected frontier (-4.24, 11.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.910488833,30,"Rejected frontier (-5.09, 11.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.937047723,30,"Rejected frontier (-5.54, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,34.937749663,20,Nav2 found no reachable safe frontier candidate.
25july2.bag,36.104957791,30,"Rejected frontier (3.66, 15.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.142767875,30,"Rejected frontier (3.31, 15.47): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.185915356,30,"Rejected frontier (4.06, 14.42): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.223391122,30,"Rejected frontier (3.36, 14.72): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.255756193,30,"Rejected frontier (3.06, 14.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.293869085,30,"Rejected frontier (3.61, 14.32): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.327148011,30,"Rejected frontier (3.96, 13.97): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.353856336,30,"Rejected frontier (4.71, 12.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.384405051,30,"Rejected frontier (6.11, 11.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.417355199,30,"Rejected frontier (3.91, 13.52): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.444417529,30,"Rejected frontier (3.41, 13.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.476205348,30,"Rejected frontier (3.46, 13.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.50220997,30,"Rejected frontier (5.06, 12.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.527986696,30,"Rejected frontier (5.06, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.560109425,30,"Rejected frontier (5.31, 11.67): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.593892171,30,"Rejected frontier (2.81, 13.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.623582828,30,"Rejected frontier (-4.09, 15.02): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.657479642,30,"Rejected frontier (-4.19, 14.62): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.687168455,30,"Rejected frontier (-4.34, 14.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.718688043,30,"Rejected frontier (-3.84, 13.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.754486256,30,"Rejected frontier (-4.34, 13.12): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.808444369,30,"Rejected frontier (-3.64, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.84311495,30,"Rejected frontier (-4.99, 12.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.875109814,30,"Rejected frontier (-4.69, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.903693428,30,"Rejected frontier (-4.49, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.935211933,30,"Rejected frontier (-4.04, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.961454919,30,"Rejected frontier (-4.24, 11.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,36.986630388,30,"Rejected frontier (-5.09, 11.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,37.02171536,30,"Rejected frontier (-5.54, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,37.022207269,20,Nav2 found no reachable safe frontier candidate.
25july2.bag,38.122452517,30,"Rejected frontier (5.46, 11.57): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,38.122904249,30,"Rejected frontier (5.36, 11.62): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,38.123773468,30,"Rejected frontier (5.11, 11.97): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,38.125268682,30,"Rejected frontier (5.11, 12.17): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,38.125995429,30,"Rejected frontier (5.11, 12.32): endpoint clearance 0.04 m is below required 0.10 m."
25july2.bag,38.172801029,30,"Rejected frontier (4.86, 14.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.20785446,30,"Rejected frontier (3.66, 15.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.236601546,30,"Rejected frontier (3.31, 15.47): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.266010604,30,"Rejected frontier (4.06, 14.42): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.306842413,30,"Rejected frontier (3.36, 14.72): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.33834103,30,"Rejected frontier (3.06, 14.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.369671225,30,"Rejected frontier (3.61, 14.32): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.418028848,30,"Rejected frontier (3.96, 13.97): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.454098267,30,"Rejected frontier (4.71, 12.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.483349624,30,"Rejected frontier (6.11, 11.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.519651036,30,"Rejected frontier (3.91, 13.52): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.55532973,30,"Rejected frontier (3.41, 13.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.585359733,30,"Rejected frontier (3.46, 13.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.613451076,30,"Rejected frontier (5.06, 12.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.647658823,30,"Rejected frontier (5.06, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.679083117,30,"Rejected frontier (5.31, 11.67): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.707826454,30,"Rejected frontier (2.81, 13.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.742502044,30,"Rejected frontier (-4.09, 15.02): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.772854061,30,"Rejected frontier (-4.19, 14.62): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.805093531,30,"Rejected frontier (-4.34, 14.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.83887796,30,"Rejected frontier (-3.84, 13.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.869043521,30,"Rejected frontier (-4.34, 13.12): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.898040132,30,"Rejected frontier (-3.64, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.933373797,30,"Rejected frontier (-4.99, 12.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.963021511,30,"Rejected frontier (-4.69, 12.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,38.99589431,30,"Rejected frontier (-4.49, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,39.055232478,30,"Rejected frontier (-4.04, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,39.085622609,30,"Rejected frontier (-4.24, 11.17): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,39.123447368,30,"Rejected frontier (-5.09, 11.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,39.154890648,30,"Rejected frontier (-5.54, 11.37): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,39.155298787,20,Nav2 found no reachable safe frontier candidate.
25july2.bag,40.216177547,30,"Rejected frontier (5.46, 11.57): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,40.216780137,30,"Rejected frontier (5.36, 11.62): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,40.217811485,30,"Rejected frontier (5.11, 11.97): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,40.21908726,30,"Rejected frontier (5.11, 12.17): endpoint clearance 0.08 m is below required 0.10 m."
25july2.bag,40.219903278,30,"Rejected frontier (5.11, 12.32): endpoint clearance 0.04 m is below required 0.10 m."
25july2.bag,40.270834049,30,"Rejected frontier (4.86, 14.77): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.29949535,30,"Rejected frontier (3.66, 15.82): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.332015635,30,"Rejected frontier (3.31, 15.47): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.365381965,30,"Rejected frontier (4.06, 14.42): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.397075843,30,"Rejected frontier (3.36, 14.72): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.432177434,30,"Rejected frontier (3.06, 14.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.463838117,30,"Rejected frontier (3.61, 14.32): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.492163897,30,"Rejected frontier (3.96, 13.97): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.52252446,30,"Rejected frontier (4.71, 12.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.550446619,30,"Rejected frontier (6.11, 11.57): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.590911976,30,"Rejected frontier (3.91, 13.52): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.649516773,30,"Rejected frontier (3.41, 13.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.678154427,30,"Rejected frontier (3.46, 13.87): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.707409751,30,"Rejected frontier (5.06, 12.27): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
25july2.bag,40.740251659,30,"Rejected frontier (5.06, 11.92): no safe interior on-path goal; 51 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=51)."
